********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
tjrtlmet,P,12/02/2022 07:30,0,1,15,,11.5,<0> ,69,<0> ,1020,<0> ,1.1,<0> ,2.1,<0> ,07:30,82,<0> ,15,<0> ,145.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 07:45,0,1,15,,12.0,<0> ,67,<0> ,1020,<0> ,1.3,<0> ,2.5,<0> ,07:35,87,<0> ,14,<0> ,146.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 08:00,0,1,15,,12.3,<0> ,66,<0> ,1020,<0> ,1.1,<0> ,2.6,<0> ,07:58,89,<0> ,17,<0> ,229.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 08:15,0,1,15,,12.9,<0> ,64,<0> ,1020,<0> ,1.4,<0> ,2.7,<0> ,08:12,78,<0> ,18,<0> ,272.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 08:30,0,1,15,,13.3,<0> ,62,<0> ,1020,<0> ,1.4,<0> ,2.9,<0> ,08:26,89,<0> ,18,<0> ,284.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 08:45,0,1,15,,13.7,<0> ,60,<0> ,1020,<0> ,1.5,<0> ,2.9,<0> ,08:44,87,<0> ,22,<0> ,400.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 09:00,0,1,15,,14.4,<0> ,58,<0> ,1021,<0> ,1.4,<0> ,2.9,<0> ,08:51,95,<0> ,22,<0> ,485.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 09:15,0,1,15,,15.3,<0> ,56,<0> ,1021,<0> ,1.0,<0> ,2.0,<0> ,09:12,86,<0> ,27,<0> ,595.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 09:30,0,1,15,,15.9,<0> ,55,<0> ,1021,<0> ,1.1,<0> ,2.2,<0> ,09:22,72,<0> ,30,<0> ,645.7,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 09:45,0,1,15,,15.7,<0> ,56,<0> ,1021,<0> ,1.0,<0> ,2.6,<0> ,09:39,29,<0> ,31,<0> ,449.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 10:00,0,1,15,,16.0,<0> ,55,<0> ,1021,<0> ,1.0,<0> ,2.3,<0> ,09:57,32,<0> ,32,<0> ,602.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 10:15,0,1,15,,16.3,<0> ,55,<0> ,1020,<0> ,1.3,<0> ,2.8,<0> ,10:07,37,<0> ,26,<0> ,692.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 10:30,0,1,15,,16.9,<0> ,53,<0> ,1020,<0> ,1.6,<0> ,3.0,<0> ,10:27,36,<0> ,25,<0> ,697.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 10:45,0,1,15,,17.0,<0> ,54,<0> ,1020,<0> ,1.1,<0> ,2.7,<0> ,10:30,24,<0> ,28,<0> ,652.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 11:00,0,1,15,,17.7,<0> ,52,<0> ,1020,<0> ,0.8,<0> ,2.1,<0> ,10:47,359,<0> ,35,<0> ,642.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 11:15,0,1,15,,17.9,<0> ,52,<0> ,1019,<0> ,1.0,<0> ,3.2,<0> ,11:00,6,<0> ,37,<0> ,685.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 11:30,0,1,15,,17.6,<0> ,54,<0> ,1019,<0> ,1.6,<0> ,2.6,<0> ,11:22,294,<0> ,38,<0> ,621.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 11:45,0,1,15,,17.3,<0> ,55,<0> ,1019,<0> ,1.9,<0> ,2.8,<0> ,11:43,288,<0> ,15,<0> ,545.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 12:00,0,1,15,,17.6,<0> ,55,<0> ,1019,<0> ,2.0,<0> ,2.9,<0> ,11:55,270,<0> ,15,<0> ,861.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 12:15,0,1,15,,17.5,<0> ,57,<0> ,1019,<0> ,2.4,<0> ,3.5,<0> ,12:09,265,<0> ,12,<0> ,837.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 12:30,0,1,15,,17.3,<0> ,61,<0> ,1018,<0> ,2.6,<0> ,4.0,<0> ,12:26,271,<0> ,12,<0> ,832.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 12:45,0,1,15,,17.7,<0> ,63,<0> ,1018,<0> ,2.9,<0> ,5.0,<0> ,12:42,284,<0> ,13,<0> ,816.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 13:00,0,1,15,,17.2,<0> ,63,<0> ,1018,<0> ,3.2,<0> ,4.6,<0> ,12:56,283,<0> ,12,<0> ,657.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 13:15,0,1,15,,16.9,<0> ,64,<0> ,1018,<0> ,3.4,<0> ,5.3,<0> ,13:03,282,<0> ,12,<0> ,601.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 13:30,0,1,15,,16.6,<0> ,65,<0> ,1018,<0> ,3.2,<0> ,4.7,<0> ,13:25,283,<0> ,12,<0> ,527.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 13:45,0,1,15,,16.6,<0> ,66,<0> ,1018,<0> ,3.1,<0> ,5.1,<0> ,13:42,287,<0> ,14,<0> ,481.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 14:00,0,1,15,,16.4,<0> ,68,<0> ,1017,<0> ,3.2,<0> ,4.9,<0> ,13:46,290,<0> ,14,<0> ,482.7,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 14:15,0,1,15,,16.4,<0> ,68,<0> ,1017,<0> ,3.5,<0> ,5.3,<0> ,14:07,294,<0> ,14,<0> ,494.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 14:30,0,1,15,,16.3,<0> ,70,<0> ,1017,<0> ,3.7,<0> ,5.5,<0> ,14:20,293,<0> ,15,<0> ,402.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 14:45,0,1,15,,16.2,<0> ,71,<0> ,1017,<0> ,3.8,<0> ,5.6,<0> ,14:32,293,<0> ,13,<0> ,364.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 15:00,0,1,15,,16.0,<0> ,72,<0> ,1017,<0> ,3.6,<0> ,5.6,<0> ,14:48,294,<0> ,13,<0> ,289.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 15:15,0,1,15,,16.0,<0> ,73,<0> ,1017,<0> ,3.1,<0> ,5.0,<0> ,15:03,299,<0> ,15,<0> ,261.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 15:30,0,1,15,,15.8,<0> ,73,<0> ,1017,<0> ,2.7,<0> ,4.5,<0> ,15:18,305,<0> ,14,<0> ,175.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 15:45,0,1,15,,15.7,<0> ,74,<0> ,1017,<0> ,2.4,<0> ,4.7,<0> ,15:34,308,<0> ,16,<0> ,150.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 16:00,0,1,15,,15.5,<0> ,75,<0> ,1017,<0> ,2.0,<0> ,4.1,<0> ,15:55,312,<0> ,18,<0> ,105.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 16:15,0,1,15,,15.4,<0> ,75,<0> ,1017,<0> ,2.1,<0> ,4.2,<0> ,16:02,314,<0> ,19,<0> ,82.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 16:30,0,1,15,,15.2,<0> ,76,<0> ,1017,<0> ,1.5,<0> ,3.1,<0> ,16:15,322,<0> ,23,<0> ,30.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 16:45,0,1,15,,14.9,<0> ,77,<0> ,1017,<0> ,1.4,<0> ,2.9,<0> ,16:43,319,<0> ,20,<0> ,10.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 17:00,0,1,15,,14.8,<0> ,78,<0> ,1017,<0> ,2.1,<0> ,4.0,<0> ,16:54,319,<0> ,17,<0> ,1.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 17:15,0,1,15,,14.8,<0> ,79,<0> ,1017,<0> ,2.0,<0> ,4.5,<0> ,17:00,317,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 17:30,0,1,15,,14.7,<0> ,78,<0> ,1017,<0> ,1.3,<0> ,3.3,<0> ,17:20,327,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 17:45,0,1,15,,14.6,<0> ,79,<0> ,1017,<0> ,1.3,<0> ,3.4,<0> ,17:38,329,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 18:00,0,1,15,,14.7,<0> ,79,<0> ,1017,<0> ,1.2,<0> ,4.1,<0> ,17:45,335,<0> ,25,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 18:15,0,1,15,,14.6,<0> ,79,<0> ,1017,<0> ,1.1,<0> ,2.6,<0> ,18:13,332,<0> ,25,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 18:30,0,1,15,,14.5,<0> ,80,<0> ,1018,<0> ,1.1,<0> ,2.8,<0> ,18:19,328,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 18:45,0,1,15,,14.5,<0> ,81,<0> ,1018,<0> ,1.0,<0> ,3.3,<0> ,18:30,337,<0> ,25,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 19:00,0,1,15,,14.4,<0> ,82,<0> ,1017,<0> ,0.4,<0> ,1.4,<0> ,18:52,356,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 19:15,0,1,15,,14.1,<0> ,80,<0> ,1018,<0> ,0.4,<0> ,1.6,<0> ,19:13,354,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 19:30,0,1,15,,14.1,<0> ,80,<0> ,1018,<0> ,0.4,<0> ,1.6,<0> ,19:29,349,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 19:45,0,1,15,,14.1,<0> ,81,<0> ,1018,<0> ,0.6,<0> ,1.6,<0> ,19:30,353,<0> ,26,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 20:00,0,1,15,,14.1,<0> ,81,<0> ,1018,<0> ,0.5,<0> ,1.7,<0> ,19:48,353,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 20:15,0,1,15,,14.1,<0> ,80,<0> ,1018,<0> ,0.5,<0> ,1.8,<0> ,20:00,5,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 20:30,0,1,15,,13.9,<0> ,81,<0> ,1018,<0> ,0.4,<0> ,1.1,<0> ,20:19,23,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 20:45,0,1,15,,13.6,<0> ,83,<0> ,1018,<0> ,0.0,<0> ,0.4,<0> ,20:35,61,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 21:00,0,1,15,,13.4,<0> ,85,<0> ,1018,<0> ,0.2,<0> ,0.9,<0> ,20:58,13,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 21:15,0,1,15,,13.3,<0> ,86,<0> ,1018,<0> ,0.2,<0> ,0.8,<0> ,21:02,26,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 21:30,0,1,15,,13.1,<0> ,86,<0> ,1018,<0> ,0.1,<0> ,0.9,<0> ,21:16,28,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 21:45,0,1,15,,12.7,<0> ,87,<0> ,1018,<0> ,0.0,<0> ,0.1,<0> ,21:38,53,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 22:00,0,1,15,,12.5,<0> ,88,<0> ,1018,<0> ,0.0,<0> ,0.3,<0> ,21:53,65,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 22:15,0,1,15,,12.4,<0> ,88,<0> ,1018,<0> ,0.3,<0> ,0.6,<0> ,22:11,82,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 22:30,0,1,15,,12.3,<0> ,88,<0> ,1018,<0> ,0.5,<0> ,0.9,<0> ,22:23,93,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 22:45,0,1,15,,11.9,<0> ,87,<0> ,1018,<0> ,0.2,<0> ,0.5,<0> ,22:32,66,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 23:00,0,1,15,,12.0,<0> ,88,<0> ,1018,<0> ,0.4,<0> ,0.8,<0> ,22:53,65,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 23:15,0,1,15,,12.1,<0> ,87,<0> ,1018,<0> ,0.5,<0> ,1.0,<0> ,23:03,71,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 23:30,0,1,15,,12.0,<0> ,87,<0> ,1018,<0> ,0.5,<0> ,1.0,<0> ,23:16,65,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/02/2022 23:45,0,1,15,,11.8,<0> ,87,<0> ,1018,<0> ,0.7,<0> ,1.2,<0> ,23:45,55,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 00:00,0,1,15,,11.7,<0> ,88,<0> ,1018,<0> ,0.8,<0> ,1.2,<0> ,23:58,62,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 00:15,0,1,15,,11.5,<0> ,88,<0> ,1018,<0> ,0.9,<0> ,1.2,<0> ,00:08,43,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 00:30,0,1,15,,11.3,<0> ,88,<0> ,1017,<0> ,0.9,<0> ,1.1,<0> ,00:23,49,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 00:45,0,1,15,,10.9,<0> ,88,<0> ,1017,<0> ,1.1,<0> ,1.5,<0> ,00:40,41,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 01:00,0,1,15,,10.6,<0> ,88,<0> ,1017,<0> ,1.0,<0> ,1.3,<0> ,00:55,46,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 01:15,0,1,15,,10.5,<0> ,88,<0> ,1017,<0> ,0.9,<0> ,1.2,<0> ,01:00,51,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 01:30,0,1,15,,10.5,<0> ,88,<0> ,1017,<0> ,1.1,<0> ,1.5,<0> ,01:25,41,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 01:45,0,1,15,,10.1,<0> ,88,<0> ,1017,<0> ,1.2,<0> ,1.7,<0> ,01:42,38,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 02:00,0,1,15,,10.0,<0> ,89,<0> ,1017,<0> ,1.2,<0> ,1.7,<0> ,01:51,43,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 02:15,0,1,15,,10.0,<0> ,88,<0> ,1017,<0> ,1.1,<0> ,1.5,<0> ,02:11,41,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 02:30,0,1,15,,9.9,<0> ,88,<0> ,1017,<0> ,1.1,<0> ,1.7,<0> ,02:29,39,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 02:45,0,1,15,,10.0,<0> ,88,<0> ,1017,<0> ,1.0,<0> ,1.5,<0> ,02:31,49,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 03:00,0,1,15,,9.9,<0> ,88,<0> ,1017,<0> ,1.0,<0> ,1.4,<0> ,02:46,43,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 03:15,0,1,15,,10.0,<0> ,89,<0> ,1017,<0> ,1.1,<0> ,1.7,<0> ,03:12,38,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 03:30,0,1,15,,9.9,<0> ,89,<0> ,1017,<0> ,0.9,<0> ,1.5,<0> ,03:19,37,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 03:45,0,1,15,,9.8,<0> ,89,<0> ,1017,<0> ,0.8,<0> ,1.4,<0> ,03:41,54,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 04:00,0,1,15,,10.0,<0> ,88,<0> ,1017,<0> ,0.7,<0> ,1.0,<0> ,03:52,52,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 04:15,0,1,15,,10.1,<0> ,88,<0> ,1017,<0> ,0.6,<0> ,1.2,<0> ,04:03,52,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 04:30,0,1,15,,10.4,<0> ,88,<0> ,1017,<0> ,0.8,<0> ,1.5,<0> ,04:28,54,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 04:45,0,1,15,,10.6,<0> ,88,<0> ,1017,<0> ,1.0,<0> ,1.7,<0> ,04:32,72,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 05:00,0,1,15,,10.7,<0> ,87,<0> ,1017,<0> ,1.3,<0> ,2.2,<0> ,04:51,73,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 05:15,0,1,15,,10.6,<0> ,87,<0> ,1017,<0> ,0.9,<0> ,1.7,<0> ,05:09,61,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 05:30,0,1,15,,10.6,<0> ,87,<0> ,1017,<0> ,0.7,<0> ,1.1,<0> ,05:17,36,<0> ,33,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 05:45,0,1,15,,10.1,<0> ,88,<0> ,1017,<0> ,0.4,<0> ,0.8,<0> ,05:44,19,<0> ,32,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 06:00,0,1,15,,9.6,<0> ,88,<0> ,1017,<0> ,1.0,<0> ,1.5,<0> ,05:58,35,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 06:15,0,1,15,,9.6,<0> ,87,<0> ,1017,<0> ,1.1,<0> ,1.7,<0> ,06:01,47,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 06:30,0,1,15,,9.6,<0> ,86,<0> ,1017,<0> ,1.1,<0> ,1.6,<0> ,06:24,43,<0> ,7,<0> ,0.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 06:45,0,1,15,,9.5,<0> ,87,<0> ,1017,<0> ,1.1,<0> ,1.7,<0> ,06:44,40,<0> ,8,<0> ,5.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 07:00,0,1,15,,9.4,<0> ,87,<0> ,1018,<0> ,1.0,<0> ,1.7,<0> ,06:45,42,<0> ,9,<0> ,22.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 07:15,0,1,15,,9.6,<0> ,86,<0> ,1018,<0> ,1.2,<0> ,2.1,<0> ,07:13,63,<0> ,15,<0> ,54.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 07:30,0,1,15,,9.9,<0> ,85,<0> ,1018,<0> ,0.6,<0> ,1.9,<0> ,07:15,49,<0> ,18,<0> ,93.7,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 07:45,0,1,15,,10.3,<0> ,85,<0> ,1018,<0> ,0.6,<0> ,1.1,<0> ,07:40,35,<0> ,7,<0> ,145.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 08:00,0,1,15,,10.8,<0> ,85,<0> ,1018,<0> ,0.2,<0> ,0.9,<0> ,07:53,25,<0> ,11,<0> ,185.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 08:15,0,1,15,,11.3,<0> ,83,<0> ,1018,<0> ,0.3,<0> ,1.3,<0> ,08:01,30,<0> ,18,<0> ,233.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 08:30,0,1,15,,11.7,<0> ,81,<0> ,1019,<0> ,0.3,<0> ,1.0,<0> ,08:25,30,<0> ,13,<0> ,254.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 08:45,0,1,15,,12.1,<0> ,79,<0> ,1019,<0> ,0.5,<0> ,1.3,<0> ,08:40,46,<0> ,20,<0> ,285.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 09:00,0,1,15,,12.9,<0> ,79,<0> ,1019,<0> ,1.1,<0> ,2.0,<0> ,08:58,23,<0> ,11,<0> ,344.7,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 09:15,0,1,15,,13.5,<0> ,78,<0> ,1019,<0> ,1.0,<0> ,2.1,<0> ,09:00,30,<0> ,16,<0> ,370.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 09:30,0,1,15,,14.0,<0> ,76,<0> ,1019,<0> ,0.7,<0> ,1.6,<0> ,09:20,29,<0> ,17,<0> ,390.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 09:45,0,1,15,,14.6,<0> ,73,<0> ,1019,<0> ,0.5,<0> ,1.2,<0> ,09:31,54,<0> ,25,<0> ,475.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 10:00,0,1,15,,15.0,<0> ,71,<0> ,1019,<0> ,0.4,<0> ,1.1,<0> ,09:46,32,<0> ,16,<0> ,479.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 10:15,0,1,15,,15.6,<0> ,71,<0> ,1019,<0> ,0.5,<0> ,1.1,<0> ,10:04,50,<0> ,29,<0> ,543.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 10:30,0,1,15,,16.2,<0> ,70,<0> ,1019,<0> ,0.5,<0> ,1.7,<0> ,10:21,346,<0> ,43,<0> ,598.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 10:45,0,1,15,,16.6,<0> ,70,<0> ,1019,<0> ,0.6,<0> ,1.7,<0> ,10:40,309,<0> ,37,<0> ,600.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 11:00,0,1,15,,16.5,<0> ,73,<0> ,1019,<0> ,1.7,<0> ,2.7,<0> ,10:52,300,<0> ,15,<0> ,576.7,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 11:15,0,1,15,,16.5,<0> ,72,<0> ,1018,<0> ,1.5,<0> ,2.3,<0> ,11:01,308,<0> ,16,<0> ,629.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 11:30,0,1,15,,16.7,<0> ,71,<0> ,1018,<0> ,1.9,<0> ,3.2,<0> ,11:19,303,<0> ,15,<0> ,669.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 11:45,0,1,15,,17.1,<0> ,68,<0> ,1018,<0> ,1.7,<0> ,2.7,<0> ,11:35,311,<0> ,16,<0> ,682.7,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 12:00,0,1,15,,17.2,<0> ,69,<0> ,1018,<0> ,1.3,<0> ,2.5,<0> ,11:46,291,<0> ,18,<0> ,612.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 12:15,0,1,15,,17.0,<0> ,69,<0> ,1017,<0> ,1.3,<0> ,2.6,<0> ,12:13,280,<0> ,12,<0> ,591.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 12:30,0,1,15,,17.0,<0> ,75,<0> ,1017,<0> ,2.4,<0> ,3.5,<0> ,12:25,288,<0> ,14,<0> ,768.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 12:45,0,1,15,,16.9,<0> ,77,<0> ,1017,<0> ,2.6,<0> ,3.9,<0> ,12:31,290,<0> ,13,<0> ,638.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 13:00,0,1,15,,16.6,<0> ,77,<0> ,1017,<0> ,2.6,<0> ,3.6,<0> ,12:53,292,<0> ,13,<0> ,616.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 13:15,0,1,15,,16.9,<0> ,77,<0> ,1017,<0> ,2.3,<0> ,3.8,<0> ,13:10,293,<0> ,15,<0> ,594.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 13:30,0,1,15,,17.0,<0> ,76,<0> ,1017,<0> ,2.1,<0> ,3.7,<0> ,13:16,296,<0> ,17,<0> ,543.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 13:45,0,1,15,,17.3,<0> ,76,<0> ,1017,<0> ,2.2,<0> ,4.0,<0> ,13:41,291,<0> ,15,<0> ,591.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 14:00,0,1,15,,17.1,<0> ,80,<0> ,1017,<0> ,2.4,<0> ,3.7,<0> ,13:53,293,<0> ,17,<0> ,475.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 14:15,0,1,15,,16.8,<0> ,81,<0> ,1017,<0> ,2.4,<0> ,3.8,<0> ,14:09,291,<0> ,12,<0> ,466.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 14:30,0,1,15,,16.6,<0> ,83,<0> ,1017,<0> ,2.5,<0> ,4.0,<0> ,14:19,300,<0> ,15,<0> ,375.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 14:45,0,1,15,,16.3,<0> ,84,<0> ,1017,<0> ,2.5,<0> ,3.7,<0> ,14:32,302,<0> ,14,<0> ,303.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 15:00,0,1,15,,16.2,<0> ,85,<0> ,1017,<0> ,2.5,<0> ,4.2,<0> ,14:55,302,<0> ,14,<0> ,273.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 15:15,0,1,15,,16.1,<0> ,86,<0> ,1017,<0> ,2.2,<0> ,3.7,<0> ,15:13,300,<0> ,13,<0> ,230.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/03/2022 15:30,0,1,15,,15.9,<0> ,87,<0> ,1017,<0> ,2.2,<0> ,3.7,<0> ,15:17,304,<0> ,13,<0> ,181.2,<0> ,0.0,<0> ,
